X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,nombre,tipo,zona,categoria,descripcion,servicios,direccion,num1,num2,cp,localidad,tfno1,tfno2,fax,email,paginaweb,observaciones,plazas,lng,lat
-1.746457,43.187218,Arantza,,,,,,-1,-1,-1,,,Arantza,Hotel,Pirineos,Establecimiento hotelero,"&lt;br /&gt;&lt;b&gt;Ubicación:&lt;/b&gt; pertenece al &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=5991""&gt;Hotel Arantza &lt;/a&gt;situado a &lt;st1:metricconverter productid=""6 km""&gt;6 km&lt;/st1:metricconverter&gt; del centro de la ciudad. Es un edificio  que cuenta con 5 plantas al que se accede por carretera y pista.&lt;br /&gt;&lt;b&gt;Instalaciones:&lt;/b&gt; dispone de un comedor con magníficas vistas de los montes de alrededor y una sala de catas.&lt;br /&gt;&lt;br /&gt;","Terraza, Chimenea, Bar, Parking, Venta de productos gastronómicos, Climatización , Jardín, Área Wi-Fi, Ascensor, Porche cubierto, Catas, Garaje, Ascensor, Restaurante, Parking, Gimnasio, TV, Caja seguridad, Baño/aseo, Servicios spa",BO Aientsa Auzoa,10,,0,Arantza,654318949,0,0,info@arantzahotela.com,<a href='http://www.arantzahotela.com'>www.arantzahotela.com</a>,"Sala de cata, donde ofrecen un pincho y una copa de vino, incluido en el precio del menú. Spa, en excluiva para la reserva, desde 1 a 4 personas de capacidad. Ofrecen menús para celíacos, para grupos y menú romántico.",24,601864,4782368
-2.031891,42.671745,Cristina,,,,,,-1,-1,-1,,,Cristina,Hostal,Zona Media,Establecimiento hotelero,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;situado en el primer piso de un edificio situado en la céntrica Plaza de Los Fueros. &lt;br /&gt;&lt;b&gt;Servicios habitaciones: &lt;/b&gt;cuenta con 6 habitaciones dobles,  4 habitaciones individuales y 1 habitación triple. Todas tienen baño propio. Dispone de de sala de estar con TV.&lt;br /&gt;&lt;br /&gt;",Baño/aseo,CL Baja Navarra,1,,0,Estella-Lizarra,948550772,0,948550772,,,,19,579328,4724818
-1.277592,42.613591,Latorre,,,,,,-1,-1,-1,,,Latorre,Hostal,Zona Media,Establecimiento hotelero,"&lt;br&gt;&lt;b&gt;Ubicación: &lt;/b&gt;hostal situado a 300 metros de la localidad, en pleno corazón de la Comarca de Sangüesa y con rápido acceso a multitud de lugares de interés.&lt;br /&gt;&lt;b&gt;Servicios habitaciones: &lt;/b&gt;cuenta con 28 habitaciones dobles y 12 sencillas dotadas de TV con parabólica, teléfono, conexión a Internet y aire acondicionado.&lt;br /&gt;&lt;b&gt;Servicios del hostal: &lt;/b&gt;dispone de parking y garaje cubierto, piscina infantil y para adultos, gimnasio, sauna, tenis, squash, frontón, bar, &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso/Restauracion/103/Latorre.htm?idRC=2939""&gt;restaurante&lt;/a&gt; con dos amplios comedores y jardín. &lt;br /&gt;","Ascensor, Internet, Bar, Restaurante, Parking, Jardín, Piscina, Gimnasio, Squash, Caja seguridad, TV, Teléfono, Internet, Parabólica",CR Pamplona-Huesca km. 40,0,,0,Liédena,948870610,0,948871111,info@complejo-latorre.com,<a href='http://www.complejo-latorre.com'>www.complejo-latorre.com</a>,El servicio de piscina está sujeto al cumplimiento por parte del establecimiento de la normativa de piscinas de uso colectivo.,68,641269,4719344
-1.757637,42.707903,Camino del Perdón,,,,,,-1,-1,-1,,,Camino del Perdón,Hostal,Zona Media,Establecimiento hotelero,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;se sitúa en una casa adosada de nueva construcción a unos 500 metros del núcleo urbano. &lt;B&gt;Servicios de habitaciones: &lt;/B&gt;consta de 5 habitaciones dobles con baños exclusivos, TV y calefacción.&lt;br/&gt;&lt;B&gt;Servicios del hostal: &lt;/B&gt;el hostal dispone de un salón comedor con cadena de música e información turística y balconera a terraza con mobiliario de forja. Además, cuenta con un aseo y bajera para guardar las bicicletas de los peregrinos. ","Wi-Fi, Garaje, Jardín, TV, Secador de pelo, Baño/aseo, Hidromasaje, Terraza , Porche cubierto",CL Iruzpegia,20,,0,Uterga,948344598,690841980,0,noerolca@yahoo.com,<a href='http://www.caminodelperdon.es'>www.caminodelperdon.es</a>,,10,601742,4729127
-1.610818,42.835172,Villava,,,,,,-1,-1,-1,,,Villava,Hotel,Cuenca de Pamplona,Establecimiento hotelero,"&lt;b&gt;Ubicación:&lt;/b&gt; edificio de nueva planta situado en el núcleo urbano de la localidad. &lt;br /&gt;&lt;b&gt;Servicios de habitaciones:&lt;/b&gt; amplias y acogedoras habitaciones exteriores, todas ellas climatizadas y provistas de baño, TV con parabólica, teléfono, secador y caja de seguridad.&lt;br /&gt;&lt;b&gt;Servicios del hotel:&lt;/b&gt; dispone de garaje subterráneo y parking exterior vigilado, cafetería, &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso/Restauracion/6366/Amatxi.htm""&gt;restaurante&lt;/a&gt;, business corner, conexión WIFI a Internet y amplios salones modulares para reuniones, convenciones o banquetes.&lt;br /&gt; &lt;br /&gt; * Alojamiento con condiciones de accesibilidad validadas por el Gobierno de Navarra e &lt;A NUM_OBJETO=4 HREF=""http://www.turismo.navarra.es/imgs/rrtt/01\01\01\00\307DOCAJ4.PDF"" target=""_blank"" &gt;  &lt;strong&gt;informe realizado por Equalitas Vitae (PDF accesible)&lt;/strong&gt;&lt;/A&gt;&lt;strong&gt;&lt;/strong&gt;&lt;br /&gt;","Internet, Wi-Fi, Business corner, Restaurante, Parking, TV, Secador de pelo, Caja seguridad, Internet, Baño/aseo, Climatización, Hidromasaje, Wi-fi",AV Pamplona,0,S/N,0,Villava,948333676,0,948333675,recep@hotelvillava.com ,<a href='http://www.hotelvillava.com '>www.hotelvillava.com </a>,,115,613533,4743447
-1.918588,43.079332,Jai Alai,,,,,,-1,-1,-1,,,Jai Alai,Hostal,Pirineos,Establecimiento hotelero,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; está situado en la segunda planta de un edificio junto al polígono industrial Landa, a las afueras del pueblo.&lt;br/&gt;&lt;B&gt;Servicio de habitaciones: &lt;/B&gt;dispone de 12 habitaciones dobles, 1 cuádruple y 1 triple con posibilidad de instalar una cama supletoria. Todas las habitaciones tienen incorporado baño de uso exclusivo y están equipadas con teléfono, televisión, calefacción y climatización.  &lt;br/&gt;&lt;B&gt;Servicios del hotel:&lt;/B&gt; cuenta con salón y parking.&lt;br/&gt;","Wi-Fi, Parking, TV, Secador de pelo, Baño/aseo, Climatización, Wi-fi",PG Industrial Landa,23,,0,Leitza,948510735,0,0,info@jai-alai.es,<a href='http://www.jai-alai.es'>www.jai-alai.es</a>,,31,588031,4770192
-1.639046,42.813961,Leyre,,,,,,-1,-1,-1,,,Leyre,Hotel,Cuenca de Pamplona,Establecimiento hotelero,"&lt;br&gt;&lt;b&gt;Ubicación:&lt;/b&gt; hotel totalmente renovado situado en una perpendicular a la principal avenida de Pamplona, junto al centro comercial y de negocios, el hotel Leyre le ofrece la posibilidad de disfrutar de los encantos de la ciudad desde el centro neurálgico de la misma. El casco antiguo, el Palacio de Congresos, la Plaza del castillo, La Plaza de Toros o la emblemática calle Estafeta son solo algunos ejemplos.&lt;br /&gt;&lt;b&gt;Servicios habitaciones:&lt;/b&gt; Dispone de 55 amplias y cálidas habitaciones climatizadas, TV satélite y Digital +, internet WI-FI gratuito, minibar, servicio de lavandería-tintorería, teléfono directo, mesa de trabajo y baño completo con secador de pelo. &lt;br/&gt;
&lt;b&gt;Servicios del hotel: &lt;/b&gt;dispone de Salón Social y Salón de Desayunos Buffet. Parking concertado a una manzana.&lt;br/&gt;","Ascensor, Wi-Fi, Business corner, Aire acondicionado, TV, Secador de pelo, Aire acondicionado, Baño/aseo, Wi-fi, Destalles en la habitación, Biblioteca, TV",CL Leyre,7,,31002,Pamplona,948228500,0,948228318,reservas@hotel-leyre.com,<a href='http://www.hotel-leyre.com'>www.hotel-leyre.com</a>,,101,611264,4741054
-1.694236,42.97819,Gartxenia,,,,,,-1,-1,-1,,,Gartxenia,Hostal,Pirineos,Establecimiento hotelero,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; acogedor hostal rural situado en un viejo caserío de 1904 rehabilitado.&lt;br/&gt;&lt;B&gt;Servicios habitaciones:&lt;/B&gt; cuenta con 5 habitaciones dobles con baño, TV y hervidor de agua para infusiones, todas ellas decoradas de forma diferente. Posibilidad de instalar una cama supletoria.&lt;br/&gt;&lt;B&gt;Servicios del hostal:&lt;/B&gt; el hostal dispone de aparcamiento, &lt;a href=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=3921""&gt;restaurante&lt;/A&gt;, un salón para el uso de los clientes y jardín con mobiliario.","Internet, Wi-Fi, Restaurante, Parking, Jardín, TV, Secador de pelo",CL San Pedro,28,,0,Larraintzar,948305166,0,948305166,info@gartxenia.com,<a href='http://www.gartxenia.com'>www.gartxenia.com</a>,,10,606469,4759220
-2.27157,42.551791,La Pata de la Oca,,,,,,-1,-1,-1,,,La Pata de la Oca,Hostal,Zona Media,Establecimiento hotelero,"&lt;br&gt;&lt;b&gt;Ubicación:&lt;/b&gt; situado en el centro de la localidad. Comparte instalaciones con el albergue del mismo nombre.&lt;br /&gt;&lt;b&gt;Servicios de las habitaciones:&lt;/b&gt; dispone de 5 habitaciones dobles y 1 triple. Todas las habitaciones tienen incorporado baño de uso exclusivo y están equipadas con TV y radiador eléctrico.&lt;br /&gt;&lt;b&gt;Servicios del hostal:&lt;/b&gt; cuenta con bar, &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso/Restauracion/5560/La-Pata-de-la-Oca.htm?idRC=3068""&gt;restaurante&lt;/a&gt; y salón.","Salón social, Bar, TV, Baño/aseo",CL Mayor,5,,0,Torres del Río,948378457,684247849,0,info@lapatadeoca.com,<a href='http://www.lapatadeoca.com'>www.lapatadeoca.com</a>,,11,559803,4711301
-2.032436,42.672813,Fonda Izarra,,,,,,-1,-1,-1,,,Fonda Izarra,Pensión,Zona Media,Establecimiento hotelero,"&lt;br&gt;&lt;b&gt;Ubicación: &lt;/b&gt;pensión situada en el centro de Estella-Lizarra entre la plaza de Santiago y la plaza de Los Fueros. Se encuentra en el primer piso sobre el restaurante que lleva el mismo nombre.&lt;br /&gt;&lt;b&gt;Servicios habitaciones: &lt;/b&gt;habitaciones dobles equipadas con TV y parabólica.&lt;br /&gt;&lt;b&gt;Servicios de la pensión: &lt;/b&gt;dispone de &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=5977""&gt;bar&lt;/a&gt; y &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso/Restauracion/125/Fonda-Izarra.htm?idRC=2947""&gt;restaurante&lt;/a&gt;.&lt;br /&gt;","Bar, Restaurante, TV, Parabólica",CL Calderería,20,,0,Estella-Lizarra,948550678,948550024,0,barizarra@hotmail.com,,,6,579282,4724936
-1.705192,43.247296,Ekaitza,,,,,,-1,-1,-1,,,Ekaitza,Hostal,Pirineos,Establecimiento hotelero,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;casa tradicional del siglo XVII totalmente reformada y en pleno centro urbano de la localidad (2800 habitantes).&lt;br/&gt;&lt;B&gt;Servicios de habitaciones: &lt;/B&gt;dispone de 4 habitaciones dobles con baño completo y TV y un apartamento-suite para 4 personas con TV y vídeo.&lt;br/&gt;&lt;B&gt;Servicios del hostal: &lt;/B&gt;cuenta con bar-cafetería con amplia terraza y porche, sala de estar y conexión WIFI a Internet.&lt;br/&gt;","Internet, Wi-Fi, Salón social, Bar, TV, Secador de pelo, Internet, Parabólica",PZ Berria,13,,0,Lesaka,948637559,0,0,ekaitzalesaka@ekaitzalesaka.com,<a href='http://www.ekaitzalesaka.com '>www.ekaitzalesaka.com </a>,,12,605114,4789091
-1.632358,43.282943,Lizuniaga,,,,,,-1,-1,-1,,,Lizuniaga,Hostal,Pirineos,Establecimiento hotelero,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;edificio típico de la zona, en el alto de Lizuniaga, a 4,5 km. de Bera y perfectamente señalizado. Es un paraje áltamente singular con el encanto propio y especial de la zona del Pirineo navarro. &lt;br/&gt;&lt;B&gt;Servicios de habitaciones: &lt;/B&gt;sus habitaciones amplias y totalmente equipadas, cuentan con cuarto de baño, TV, grandes balconadas y terraza-mirador cubierta.&lt;br/&gt;&lt;B&gt;Servicios del hostal: &lt;/B&gt;dispone de parking, bar, restaurante, sala de estar y jardín.&lt;br/&gt;","Salón social, Bar, Restaurante, Parking, Jardín, TV",CL Garaitarreta Auzoa,26,,0,Bera,948631031,0,0,,,,8,610962,4793144
-1.519429,43.146352,Txokoto,,,,,,-1,-1,-1,,,Txokoto,Pensión,Pirineos,Establecimiento hotelero,"&lt;b&gt;Ubicación: &lt;/b&gt;se encuentra situado en la primera planta de un edificio del casco urbano de la localidad.&lt;br /&gt;&lt;b&gt;Servicios de habitaciones: &lt;/b&gt;cuenta con  5 habitaciones  con baño (3 dobles, 1 triple y 1 cuádruple), sala de estar-office con microondas, lavavajillas y TV y pequeña terraza semi cubierta .&lt;br /&gt;&lt;br /&gt;","Wi-Fi, TV, Secador de pelo, Baño/aseo, Cuna ",CL Braulio Iriarte,4,1º A,0,Elizondo,680456885,0,0,info@pensiontxokoto.com,<a href='http://www.pensiontxokoto.com'>www.pensiontxokoto.com</a>,,13,620393,4778131
-1.687263,43.280831,Churrut,,,,,,-1,-1,-1,,,Churrut,Hotel,Pirineos,Establecimiento hotelero,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;pertenece al &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=281""&gt;Hotel Churrut&lt;/a&gt; situado en un antiguo edificio del s. XVIII, ha sido rehabilitado para convertirlo en un hotel con todas las comodidades, pero sin dejar de lado ese ""toque"" de casa familiar que lo caracteriza. El restaurante Lenkonea ocupa la antigua herrería de la casa.&lt;br /&gt;&lt;strong&gt;Instalaciones:&lt;/strong&gt; dispone de un comedor. Cada temporada cambian la carta.&lt;br /&gt; &lt;br /&gt;","Terraza, Chimenea, Reservado, Bar, Parking, Climatización , Sillas bebé, Jardín, Área Wi-Fi, Porche cubierto, Ascensor, Wi-Fi, Restaurante, Garaje, Jardín, Aire acondicionado, TV, Secador de pelo, Baño/aseo, Cuna , Wi-fi, Porche cubierto, Biblioteca, Exposición/colección, Detalle de bienvenida , TV, Chimenea",CL Los Fueros,2,,0,Bera,948625540,0,948625541,info@hotelchurrut.com,<a href='http://www.hotelchurrut.com'>www.hotelchurrut.com</a>,,33,606511,4792838
-1.67906,43.27203,Zalain,,,,,,-1,-1,-1,,,Zalain,Hostal,Pirineos,Establecimiento hotelero,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;hostal completamente reformado situado a 1 km. del pueblo.&lt;br/&gt;&lt;B&gt;Servicios de habitaciones: &lt;/B&gt;cuenta con 10 habitaciones con baño completo y TV.&lt;br/&gt;&lt;B&gt;Servicios del hostal: &lt;/B&gt;dispone de parking, &lt;a href=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=1489""&gt;restaurante&lt;/A&gt; con menú del día y carta y jardín.&lt;br/&gt;","Restaurante, Parking, Jardín, TV",BO Zalain Auzoa,19,2º,0,Bera,948631106,0,948630967,info@zalain.com,<a href='http://www.zalain.com'>www.zalain.com</a>,"Cenas los jueves, viernes y sábados.",22,607192,4791871
-1.641652,43.23416,Indarenea,,,,,,-1,-1,-1,,,Indarenea,Pensión,Pirineos,Establecimiento hotelero,&lt;strong&gt;Ubicación:&lt;/strong&gt; situado en el núcleo urbano.&lt;br /&gt;&lt;strong&gt;Servicios habitaciones: &lt;/strong&gt;dispone de 1 habitación doble y 1 baño.&lt;br /&gt;&lt;strong&gt;Servicios de la pensión:&lt;/strong&gt; cuenta con salón-comedor y pequeño jardín compartidos con la propiedad.&lt;br /&gt;,,CL Bekolanda,47,,0,Etxalar,948635096,0,0,taxietxalar@gmail.com,,,2,610296,4787714
-1.320695,43.009374,Casa Sabina,,,,,,-1,-1,-1,,,Casa Sabina,Hostal,Pirineos,Establecimiento hotelero,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;pequeña hostería situada en Orreaga/Roncesvalles, punto de partida del Camino de Santiago. &lt;br /&gt;&lt;b&gt;Servicios de habitaciones: &lt;/b&gt;cuenta con 4 habitaciones dobles con baño y TV.&lt;br /&gt;&lt;b&gt;Servicios del hostal:&lt;/b&gt; dispone de aire acondicionado, bar, &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso/Restauracion/32/Casa-Sabina.htm?idRC=2909""&gt;restaurante&lt;/a&gt; y biblioteca.&lt;br /&gt;","Terraza, Reservado, Bar, Venta de productos gastronómicos, TV, Área Wi-Fi, Wi-Fi, Restaurante, TV, Secador de pelo, Baño/aseo, TV",CR Pamplona-Francia km. 48,0,,0,Orreaga/Roncesvalles,948760012,0,0,info@alberguederoncesvalles.com,,,8,636858,4763224
-1.986039,42.396459,Villa de Cárcar,,,,,,-1,-1,-1,,,Villa de Cárcar,Hotel,La Ribera,Establecimiento hotelero,"&lt;b&gt;Ubicación:&lt;/b&gt; está situado en un edificio de reciente construcción, en el polígono industrial de la localidad, junto al campo de fútbol.&lt;br /&gt;&lt;b&gt;Servicios habitaciones:&lt;/b&gt; dispone de 15 habitaciones dobles y 2 individuales. Todas ellas con baño de uso exclusivo y equipadas con teléfono, televisión, calefacción y climatización. &lt;br /&gt;&lt;b&gt;Servicios del hotel:&lt;/b&gt; cuenta con bar-cafetería, salón con TV, &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=5032&amp;amp;idRC=3053""&gt;restaurante&lt;/a&gt; y servicio de custodia de objetos de valor.","Terraza, Bar, Parking, Climatización , TV, Área Wi-Fi, Parrilla brasa, Garaje, Salón social, Bar, Restaurante, Caja seguridad, TV, Teléfono","PG El Mallatón, C/ A",1,,0,Cárcar,948674106,0,0,info@hotelvilladecarcar.com,<a href='http://www.hotelvilladecarcar.com'>www.hotelvilladecarcar.com</a>,,32,583451,4694294
-2.372905,42.514719,Casa Armendáriz,,,,,,-1,-1,-1,,,Casa Armendáriz,Pensión,Zona Media,Establecimiento hotelero,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;pensión situada en el trayecto del Camino de Santiago.&lt;br /&gt;&lt;b&gt;Servicios de habitaciones:&lt;/b&gt; dispone de habitaciones con baño y TV.&lt;br /&gt;&lt;b&gt;Servicios de la pensión:&lt;/b&gt; cuenta con bar-cafetería, restaurante y servicio de lavandería.","Wi-Fi, Restaurante, TV, Baño/aseo, TV",CL Navarro Villoslada,19,,0,Viana,948645078,0,948446345,casa_armendariz@hotmail.com,<a href='http://www.sidreriacasaarmendariz.es'>www.sidreriacasaarmendariz.es</a>,,13,551514,4707118
-1.541081,42.900374,Tau,,,,,,-1,-1,-1,,,Tau,Pensión,Pirineos,Establecimiento hotelero,"&lt;br&gt;&lt;b&gt;Ubicación: &lt;/b&gt;se encuentra ubicada en el recorrido del Camino de Santiago, en el casco urbano de Larrasoaña.&lt;br /&gt;&lt;b&gt;Servicios de habitaciones: &lt;/b&gt;dispone de 3 habitaciones dobles, 2 baños y salón con chimenea.&lt;br /&gt;&lt;b&gt;Servicios de la pensión: &lt;/b&gt;cuenta con  jardín con mobiliario y barbacoa.&lt;br /&gt;","Wi-Fi, Jardín, TV",CL Errotabidea,18,,0,Larrasoaña,948304720,0,0,pensiontau@live.com,<a href='http://www.pensiontau.com'>www.pensiontau.com</a>,,6,619107,4750784
-1.092833,42.461201,Santiago Ramón y Cajal,,,,,,-1,-1,-1,,,Santiago Ramón y Cajal,Hostal,Zona Media,Establecimiento hotelero,"&lt;br /&gt;&lt;b&gt;Ubicación:&lt;/b&gt; pertenece al &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=5090&amp;amp;idRC=1685""&gt;Hostal Ramón y Cajal&lt;/a&gt; situado en un reformado edificio de 2 alturas, en el centro de la localidad.&lt;br /&gt;&lt;b&gt;Instalaciones: &lt;/b&gt;dispone de zona de bar y comedor.&lt;br /&gt;","Wi-Fi, Restaurante, Aire acondicionado, TV, Baño/aseo, Cuna , Wi-fi, Porche cubierto, TV, Chimenea",PZ Nueva,1,,0,Petilla de Aragón,948925060,645812199,0,hostalsantiagoramonycajal@hotmail.com,,,8,656804,4702747
-1.651452,42.480123,La Joyosa Guarda,,,,,,-1,-1,-1,,,La Joyosa Guarda,Hotel,Zona Media,Establecimiento hotelero,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;ubicado en el casco histórico de esta localidad medieval, el hotel ocupa una casa-palacio de finales del siglo XVIII que ha sido completamente remodelada pero donde el viajero encontrará constantes referencias al pasado.&lt;br /&gt;&lt;b&gt;Servicios habitaciones: &lt;/b&gt;cuenta con 24 habitaciones de diferentes características equipadas con TV, radio, teléfono y conexión a Internet.&lt;br /&gt;&lt;b&gt;Servicios del hotel:&lt;/b&gt; dispone de garaje cubierto, bar, &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=7067&amp;amp;idRC=6960""&gt;&lt;/a&gt;&lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=7067&amp;amp;idRC=6960""&gt;restaurante&lt;/a&gt;&lt;a&gt;&lt;/a&gt;, salón social, sala de reuniones y business corner.&lt;br /&gt;&lt;br /&gt;","Ascensor, Wi-Fi, Business corner, Restaurante, Jardín, Aire acondicionado, TV, Secador de pelo, Aire acondicionado, Internet, Cuna , Wi-fi",CL Rua de Medios,23,,0,Olite,948741303,0,948741304,hotellajoyosaguarda@gmail.com,<a href='http://www.lajoyosaguarda.com'>www.lajoyosaguarda.com</a>,Garaje 15€. Desayuno y cena para alojados.,48,610841,4703967
